"","Administrative","Administrative_Duration","Informational","Informational_Duration","ProductRelated_Duration","BounceRates","PageValues","SpecialDay","Browser","TrafficType","Month_Dec","Month_Feb","Month_Jul","Month_June","Month_Mar","Month_May","Month_Nov","Month_Oct","Month_Sep","OperatingSystems_Other","Region_1","Region_3","VisitorType_Other","Weekend_True","Revenue_True"
"2680",0,0,0,0,3291,0.02,0,0,2,13,0,0,0,0,0,1,0,0,0,1,1,0,0,0,"0"
"2143",3,29,0,0,160.5,0,0,0,2,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"0"
"7235",0,0,0,0,2478,0.028571429,0,0,2,11,0,0,0,0,0,0,1,0,0,0,1,0,0,1,"1"
"1001",0,0,0,0,36,0,0,0,2,2,0,0,0,0,1,0,0,0,0,0,1,0,0,0,"0"
"4880",0,0,0,0,211.6333333,0,28.80119616,0,1,5,0,0,0,0,0,0,0,0,0,1,1,0,1,0,"1"
"3016",0,0,0,0,200,0,0,0,2,4,0,0,0,0,0,1,0,0,0,1,1,0,0,1,"0"
"6084",9,188.5322344,3,197.4166667,1758.912393,0.004901961,22.86584543,0,2,6,1,0,0,0,0,0,0,0,0,1,0,0,0,0,"0"
"2678",2,37.5,0,0,1420.472496,0.001212121,0,0.8,1,4,0,0,0,0,0,1,0,0,0,1,0,1,0,0,"0"
"3721",1,15,1,157,3010.532051,0,0,0,2,2,0,0,0,0,0,1,0,0,0,0,0,1,0,1,"0"
"1916",5,70,0,0,2635.61627,0,0,0.6,8,3,0,0,0,0,0,1,0,0,0,1,1,0,0,0,"0"
"624",1,0,0,0,684.9166667,0.015686275,0,0,6,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,"0"
"6505",1,0,1,80.16666667,759.75,0,0,0,2,2,0,0,0,0,0,0,1,0,0,0,1,0,0,1,"0"
"928",0,0,0,0,251.6666667,0.028571429,0,0,2,6,0,0,0,0,1,0,0,0,0,1,1,0,0,1,"0"
"7203",0,0,0,0,348.75,0,0,0,2,3,0,0,0,0,0,0,1,0,0,1,0,0,0,0,"0"
"9405",0,0,0,0,279,0,0,0,2,10,1,0,0,0,0,0,0,0,0,1,0,1,0,1,"0"
"7264",1,12,0,0,851.25,0.004347826,0,0,2,2,0,0,0,0,0,0,1,0,0,0,1,0,1,0,"0"
"1965",0,0,0,0,281.5,0.016666667,0,0,4,4,0,0,0,0,0,1,0,0,0,0,0,0,0,1,"0"
"865",0,0,0,0,229.25,0,0,0,1,2,0,0,0,0,1,0,0,0,0,1,0,0,0,0,"0"
"9303",6,112.125,8,224,3459.479978,0.001574803,5.648688126,0,2,8,0,0,0,0,0,0,1,0,0,0,0,1,0,1,"1"
"4436",1,28.2,1,36.2,9447.578514,0.012661499,0,0,2,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,"0"
"9350",5,127.2,2,33,2720.265368,0.007142857,0,0,2,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,"0"
"2462",0,0,0,0,1320.5,0,0,0.8,10,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,"0"
"348",0,0,0,0,427,0,0,0,3,9,0,0,0,0,1,0,0,0,0,1,0,1,0,1,"0"
"2456",0,0,0,0,1111,0,0,0.6,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"0"
"1296",2,60,0,0,3113.516667,0.001481481,0,0,2,2,0,0,0,0,1,0,0,0,0,0,0,1,0,0,"0"
"1024",0,0,0,0,151.5,0,0,0,2,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,"0"
"1523",0,0,0,0,221.7142857,0.028571429,0,0,3,3,0,0,0,0,1,0,0,0,0,1,1,0,0,0,"0"
"8932",0,0,0,0,1553.269048,0,0,0,4,2,0,0,0,0,0,0,1,0,0,0,1,0,0,0,"0"
"6468",3,52.5,0,0,3674.737578,0.002142857,17.50624004,0,2,10,0,0,0,0,0,0,1,0,0,0,0,0,0,0,"1"
"8195",5,107.125,0,0,916,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"0"
"7863",0,0,0,0,135.875,0.030769231,0,0,2,1,0,0,0,0,0,0,1,0,0,1,1,0,0,1,"0"
"1380",0,0,0,0,423.8333333,0,0,0,2,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"0"
"4052",1,6,0,0,3545.19127,0.008954009,0,0.6,2,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"0"
"8328",1,28.5,0,0,1608.214286,0.002597403,0,0,1,3,0,0,0,0,0,0,1,0,0,1,0,1,0,0,"0"
"724",6,192.5,0,0,3000.666667,0.003478261,0,0,2,2,0,0,0,0,1,0,0,0,0,0,0,1,0,0,"0"
"506",2,47,0,0,825.0833333,0,10.7929507,0,2,2,0,0,0,0,1,0,0,0,0,0,0,0,1,0,"1"
"1798",0,0,0,0,358.25,0.038095238,0,0.8,5,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"0"
"1236",0,0,0,0,538,0,0,0,1,3,0,0,0,0,1,0,0,0,0,1,0,0,0,1,"0"
"5799",4,64.66666667,0,0,936.81,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"0"
"5932",5,100.6,3,216.6,432,0,0,0,1,5,0,0,0,0,0,0,0,0,1,1,1,0,1,0,"0"
"674",0,0,0,0,349.5,0,25.188,0,2,8,0,0,0,0,1,0,0,0,0,1,1,0,1,0,"1"
"6741",0,0,0,0,555.625,0.018181818,0,0,2,3,0,0,0,0,0,0,1,0,0,0,1,0,0,0,"0"
"8946",0,0,0,0,455.0833333,0,14.13268846,0,1,2,1,0,0,0,0,0,0,0,0,1,1,0,1,0,"1"
"8497",0,0,0,0,384,0,0,0,2,2,1,0,0,0,0,0,0,0,0,1,1,0,1,0,"0"
"4517",4,140.0666667,0,0,3146.709481,0.0192,0.93770521,0,1,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,"0"
"4106",0,0,0,0,429,0,0,0,2,2,0,0,0,0,0,1,0,0,0,0,1,0,0,0,"0"
"4163",1,63.4,0,0,120.4,0,42.29306752,0,1,3,0,0,0,0,0,0,0,1,0,1,0,1,1,0,"1"
"8180",0,0,0,0,93.5,0.016666667,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,1,0,1,"0"
"8582",0,0,0,0,592.5,0,0,0,2,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,"0"
"5099",0,0,2,11.4,763.6614286,0.004545455,0,0,2,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,"0"
"110",0,0,0,0,261.75,0,0,0,6,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,"0"
"2742",0,0,0,0,127.5,0,0,0,7,11,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"0"
"7501",0,0,0,0,723,0,32.90611766,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,"1"
"252",1,21,3,116,613.6666667,0.008333333,0,0,2,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,"0"
"6034",4,89.6,2,12,182.5,0,0,0,2,2,0,0,0,0,0,0,0,0,1,0,1,0,0,0,"0"
"5342",1,119.8,0,0,175.35,0,0,0,1,3,0,0,1,0,0,0,0,0,0,1,0,0,0,0,"0"
"3939",1,44,0,0,2075.983333,0,13.81852727,0,5,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"1"
"391",9,97.64285714,0,0,584.5958874,0.005128205,0,0,4,3,0,0,0,0,1,0,0,0,0,0,1,0,0,1,"0"
"9268",0,0,0,0,161.25,0,0,0,1,2,0,0,0,0,0,0,1,0,0,1,0,1,1,1,"0"
"3591",0,0,0,0,232.5666667,0,0,0,2,2,0,0,0,0,0,1,0,0,0,0,0,1,0,0,"0"
"2801",0,0,0,0,623.9666667,0.023214286,0,0.6,2,6,0,0,0,0,0,1,0,0,0,1,1,0,0,0,"0"
"2933",0,0,0,0,4377.983333,0.004285714,0,0.8,1,4,0,0,0,0,0,1,0,0,0,1,1,0,0,0,"0"
"626",0,0,0,0,1178.666667,0.024242424,0,0,1,3,0,0,0,0,1,0,0,0,0,1,0,0,0,0,"0"
"8150",1,5,0,0,850.6666667,0.007407407,0,0,2,3,1,0,0,0,0,0,0,0,0,0,1,0,0,0,"0"
"8958",0,0,0,0,4403.382777,0.002941176,0,0,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"0"
"3839",0,0,0,0,650.8333333,0,13.99,0,2,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"1"
"2728",0,0,0,0,252,0,0,0,2,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"0"
"9168",0,0,0,0,97.83333333,0.033333333,0,0,2,1,1,0,0,0,0,0,0,0,0,1,0,1,0,1,"0"
"7237",0,0,0,0,1401.50873,0,88.95486906,0,1,7,0,0,0,0,0,0,1,0,0,1,1,0,0,0,"1"
"4351",0,0,0,0,654.0666667,0,0,0,2,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"0"
"832",0,0,0,0,97,0,0,0,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"0"
"6851",1,4,0,0,1199.160606,0,0,0,2,2,1,0,0,0,0,0,0,0,0,0,1,0,1,0,"0"
"6016",0,0,0,0,89.38333333,0,39.6497508,0,2,2,0,0,0,0,0,0,0,1,0,0,0,0,1,1,"1"
"5098",0,0,1,13.1,1918.966667,0.01031746,0,0,4,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,"0"
"3160",6,203.5,0,0,645.5,0,0,0.6,2,2,0,0,0,0,0,1,0,0,0,0,0,1,1,0,"0"
"5269",0,0,0,0,565.38,0.024324324,0,0,2,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,"0"
"1827",0,0,0,0,227.3333333,0,0,0,2,2,0,0,0,0,0,1,0,0,0,1,0,1,1,1,"0"
"1043",2,55,0,0,249.5,0,0,0,2,2,0,0,0,0,1,0,0,0,0,0,0,0,1,0,"0"
"7126",6,63.08333333,0,0,3486.370682,0.009364162,0,0,1,2,0,0,0,0,0,0,1,0,0,1,1,0,0,0,"1"
"2662",0,0,0,0,89.5,0,0,0,2,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,"0"
"2291",0,0,0,0,0,0,0,0.2,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"0"
"2876",0,0,1,0,456.3333333,0.043478261,0,0,4,6,0,0,0,0,0,1,0,0,0,0,0,1,0,0,"0"
"2292",4,166.5,1,27,452.8141026,0.044,0,0,2,3,0,0,0,0,0,1,0,0,0,1,0,0,0,0,"0"
"6830",1,9,0,0,688.1833333,0,43.03066045,0,1,2,1,0,0,0,0,0,0,0,0,1,0,1,1,0,"1"
"2625",0,0,0,0,653,0.008333333,0,0.8,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,"0"
"209",0,0,0,0,3658.5,0.016666667,0,0,2,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,"0"
"7454",8,47,0,0,1796.583333,0,0,0,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,"0"
"4678",0,0,0,0,846.2,0,33.22292729,0,2,2,0,0,1,0,0,0,0,0,0,0,1,0,0,0,"1"
"4786",2,27.46666667,3,245.8,524.06,0.02,20.42600013,0,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,"1"
"8617",0,0,0,0,1093.833333,0.004444444,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"0"
"2081",0,0,0,0,115,0,0,0,2,13,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"0"
"2212",1,28,0,0,1822.008117,0.001169591,0,0,2,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"0"
"3306",6,34.4,0,0,1820.566667,0.029166667,15.184125,0.6,2,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"0"
"6003",2,31.2,0,0,2077.166667,0,0,0,2,2,0,0,0,0,0,0,1,0,0,0,0,0,0,1,"0"
"8053",0,0,0,0,677,0.005,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"0"
"8282",0,0,0,0,107.9291667,0,0,0,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"0"
"6066",0,0,0,0,610.6333333,0,0,0,1,2,0,0,0,0,0,0,1,0,0,1,0,1,0,1,"1"
"3800",0,0,0,0,375.6619048,0.004,0,0,5,2,0,0,0,0,0,1,0,0,0,0,1,0,0,0,"0"
"6710",0,0,0,0,335,0.036363636,0,0,2,13,0,0,0,0,0,0,1,0,0,1,1,0,0,1,"0"
"3465",6,108,2,43.66666667,3712.8116,0.003252033,8.256572358,0,10,4,0,0,0,0,0,1,0,0,0,0,0,1,0,1,"0"
"3629",8,127.7,3,36,1675.525366,0.018181818,15.02583766,0,2,11,0,0,0,0,0,1,0,0,0,1,0,1,0,0,"0"
"7685",5,200.5,2,390,904.5666667,0.009009009,0,0,2,2,1,0,0,0,0,0,0,0,0,1,1,0,0,1,"0"
"2873",1,18,1,16,504,0.006060606,0,0,4,4,0,0,0,0,0,1,0,0,0,0,1,0,0,0,"0"
"6790",1,107,5,143.75,17,0.025,0,0,2,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,"0"
"5756",3,142.1333333,2,141.2,361.2333333,0.008333333,0,0,1,2,0,0,0,0,0,0,0,1,0,1,1,0,0,1,"0"
"9028",1,28.66666667,0,0,3486.194444,0.008697765,0,0,2,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,"0"
"4001",2,8.5,0,0,848.2051282,0.004347826,0,0,1,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,"0"
"6561",2,26.66666667,0,0,2619.109709,0.016315049,0,0,1,10,0,0,0,0,0,0,1,0,0,1,0,1,0,1,"0"
"551",6,96.85714286,0,0,672.5452381,0,19.71468924,0,1,10,0,0,0,0,1,0,0,0,0,1,0,0,0,0,"1"
"5941",2,31.2,0,0,385.3,0.00625,0,0,1,5,0,0,0,0,0,0,0,0,1,1,1,0,0,0,"0"
"7816",5,123,1,12.25,934.15,0.014814815,0,0,1,3,1,0,0,0,0,0,0,0,0,1,0,1,0,0,"0"
"2191",1,65,0,0,1803.758333,0.0046875,5.38296875,0.2,2,3,0,0,0,0,0,1,0,0,0,1,0,1,0,0,"0"
"4559",8,168.1666667,0,0,2146.757984,0,67.30929078,0,4,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,"0"
"823",0,0,0,0,159,0,0,0,2,2,0,0,0,0,1,0,0,0,0,0,1,0,0,1,"0"
"6743",7,78.35714286,3,210.6666667,12158.19639,0.007586207,0,0,2,2,0,0,0,0,0,0,1,0,0,0,1,0,0,1,"1"
"8530",0,0,0,0,356.0833333,0,151.5650523,0,5,8,0,0,0,0,0,0,1,0,0,0,0,0,1,0,"1"
"6817",7,32.64285714,3,189,6095.481945,0.002623688,10.36159616,0,2,2,0,0,0,0,0,0,1,0,0,1,1,0,0,0,"1"
"6109",3,65.92857143,0,0,557.6869048,0,25.27760515,0,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"1"
"3720",3,33,0,0,26,0.013333333,0,1,1,4,0,0,0,0,0,1,0,0,0,1,0,1,0,1,"0"
"3739",0,0,0,0,229.5,0,0,0,2,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"0"
"45",2,16,0,0,381.6865079,0.011764706,0,0.6,4,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"0"
"4452",6,88.28,0,0,310.9714286,0.031578947,0,0,2,13,0,0,0,0,0,0,0,1,0,1,1,0,0,0,"0"
"3971",8,190.25,1,23,1323.25,0.007692308,21.318,0,2,2,0,0,0,0,0,1,0,0,0,1,0,0,0,1,"1"
"1111",0,0,0,0,73.75,0.033333333,0,0,2,2,0,0,0,0,1,0,0,0,0,1,0,1,0,0,"0"
"57",0,0,0,0,208,0,0,0,1,5,0,1,0,0,0,0,0,0,0,1,1,0,0,1,"0"
"1895",2,37,0,0,1127.25,0.002666667,18.56148,0,5,4,0,0,0,0,0,1,0,0,0,0,0,1,0,0,"0"
"4323",0,0,1,0,1646.2,0.025,0,0,2,2,0,0,0,1,0,0,0,0,0,0,1,0,0,0,"0"
"8269",0,0,0,0,1091.005876,0.007017544,0,0,2,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,"0"
"2552",1,6,1,7,591.8928571,0,165.6204667,0,1,4,0,0,0,0,0,1,0,0,0,1,0,0,0,1,"1"
"4550",6,177.6,0,0,284.7833333,0.009090909,31.99181419,0,1,2,0,0,0,0,0,0,0,1,0,1,1,0,0,0,"1"
"6612",0,0,0,0,490.8333333,0,0,0,2,2,1,0,0,0,0,0,0,0,0,1,0,0,1,0,"0"
"2038",0,0,0,0,2607.5,0.024,0,0,1,3,0,0,0,0,0,1,0,0,0,1,0,0,0,0,"0"
"8411",0,0,0,0,17,0,0,0,1,10,0,0,0,0,0,0,1,0,0,1,0,0,0,1,"0"
"6560",1,8,1,15,2801.75119,0.010526316,7.267034211,0,2,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,"0"
"3055",0,0,0,0,520.6,0.015172414,0,0,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"0"
"8077",0,0,0,0,159.5,0,0,0,4,3,0,0,0,0,0,0,1,0,0,0,1,0,0,0,"0"
"9364",6,133.4666667,0,0,2664.445833,0.002040816,97.86083623,0,2,3,0,0,0,0,0,0,1,0,0,0,1,0,0,1,"1"
"4378",0,0,0,0,1083.75163,0.006666667,0,0,1,2,0,0,0,1,0,0,0,0,0,1,0,1,0,0,"0"
"133",2,9,0,0,836.8,0,0,0,2,2,0,0,0,0,1,0,0,0,0,0,0,1,0,0,"0"
"6429",0,0,1,8,936.6428571,0.004545455,0,0,1,2,0,0,0,0,0,0,1,0,0,1,0,1,0,1,"0"
"5630",4,184.3666667,0,0,52.26666667,0,0,0,2,5,0,0,0,0,0,0,0,1,0,1,1,0,0,0,"0"
"4471",0,0,0,0,1288.563333,0,0,0,4,4,0,0,0,1,0,0,0,0,0,0,0,1,0,0,"0"
"6570",3,36.5,0,0,496.25,0,0,0,2,8,1,0,0,0,0,0,0,0,0,0,1,0,0,0,"0"
"8399",0,0,0,0,115.625,0.04,0,0,2,3,0,0,0,0,0,0,1,0,0,0,0,1,0,0,"0"
"8217",0,0,0,0,107.1666667,0,0,0,2,2,0,0,0,0,0,0,1,0,0,0,0,0,1,0,"0"
"1550",3,43,0,0,610,0,0,0,4,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,"0"
"6289",1,13,1,28.5,1028.775,0,0,0,2,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,"0"
"8031",0,0,1,16,902.0833333,0,0,0,3,2,1,0,0,0,0,0,0,0,0,1,0,1,1,0,"1"
"860",0,0,0,0,36.5,0,0,0,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"0"
"7938",1,22.75,0,0,0,0,0,0,1,8,1,0,0,0,0,0,0,0,0,1,1,0,1,0,"1"
"1407",1,40,5,279.5,1088.830952,0.000980392,11.48461765,0,2,9,0,0,0,0,1,0,0,0,0,1,1,0,0,1,"1"
"2579",3,94,0,0,707.2666667,0,0,0,2,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"0"
"1408",3,73,0,0,2151,0,10.91300022,0,5,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,"1"
"457",1,0,0,0,2161.979365,0.00625,0,0,2,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,"0"
"4142",0,0,0,0,608.5227273,0.015384615,0,0,2,6,0,0,0,0,0,1,0,0,0,0,1,0,0,1,"0"
"6686",0,0,0,0,1625.583333,0,0,0,2,8,1,0,0,0,0,0,0,0,0,1,1,0,1,0,"0"
"3277",0,0,0,0,989.3333333,0,25.109,0,2,2,0,0,0,0,0,1,0,0,0,1,1,0,1,1,"1"
"6891",2,105.5,1,437.5,1984.025,0,0,0,2,6,0,0,0,0,0,0,1,0,0,1,0,0,0,1,"0"
"32",1,9,0,0,4084.393939,0,0,0,2,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"0"
"3549",0,0,0,0,879.0333333,0.004761905,0,0,2,4,0,0,0,0,0,1,0,0,0,0,0,0,0,1,"0"
"2720",8,176.6666667,2,153,880.8,0.007291667,8.54525,0,1,2,0,0,0,0,0,1,0,0,0,1,0,0,0,1,"1"
"5683",1,15.2,0,0,201.6333333,0.005555556,31.49043616,0,2,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"1"
"1314",1,146,0,0,267.8333333,0.018181818,0,0,1,2,0,0,0,0,1,0,0,0,0,1,0,0,0,1,"0"
"6545",0,0,1,249.5,1458.97619,0.027459219,0,0,1,10,1,0,0,0,0,0,0,0,0,1,1,0,0,0,"0"
"504",0,0,0,0,5,0,0,0,2,13,0,0,0,0,1,0,0,0,0,0,1,0,0,1,"0"
"8054",3,168.5,0,0,84,0,0,0,2,10,1,0,0,0,0,0,0,0,0,1,0,0,1,0,"0"
"7398",9,177.3333333,0,0,2346.220238,0.002898551,0,0,1,3,0,0,0,0,0,0,1,0,0,1,0,0,0,0,"0"
"5865",0,0,0,0,5,0,0,0,4,5,0,0,0,0,0,0,1,0,0,0,1,0,1,0,"0"
"9266",0,0,0,0,640.375,0.023076923,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,"0"
"8775",0,0,0,0,15,0,0,0,1,10,1,0,0,0,0,0,0,0,0,1,1,0,0,0,"0"
"6069",1,32.3,1,26.5,1068.357692,0.01372549,7.570470024,0,10,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,"0"
"259",1,11,0,0,664.75,0,0,0,2,2,0,0,0,0,1,0,0,0,0,1,1,0,0,0,"0"
"2541",3,110.5,0,0,284,0,0,1,8,11,0,0,0,0,0,1,0,0,0,1,1,0,1,1,"0"
"4169",3,89.6,0,0,1721.906667,0,204.0079491,0,2,4,0,0,0,0,0,0,1,0,0,0,1,0,0,1,"1"
"6302",0,0,0,0,59,0,0,0,1,2,1,0,0,0,0,0,0,0,0,1,0,1,1,0,"0"
"1405",0,0,0,0,669.9679487,0.013793103,0,0,2,2,0,0,0,0,1,0,0,0,0,1,0,0,0,0,"0"
"846",0,0,0,0,1199.725758,0.007407407,9.028406684,0,1,3,0,0,0,0,1,0,0,0,0,1,0,0,0,0,"0"
"6461",3,171,0,0,441.1369048,0,0,0,2,20,1,0,0,0,0,0,0,0,0,0,1,0,0,0,"0"
"8669",0,0,0,0,109.1666667,0,0,0,2,3,0,0,0,0,0,0,1,0,0,1,1,0,0,0,"0"
"5976",1,15.2,1,43.4,94.2,0.042857143,21.58031621,0,2,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,"0"
"278",0,0,0,0,226,0,0,0,2,3,0,0,0,0,1,0,0,0,0,0,0,0,0,1,"0"
"4348",1,5.5,6,387.5,621.2,0,0,0,2,4,0,0,1,0,0,0,0,0,0,1,1,0,0,1,"0"
"5709",4,60.2,0,0,409.8371212,0,20.10126693,0,1,2,0,0,0,0,0,0,0,1,0,1,0,0,1,0,"1"
"4478",0,0,0,0,196.3333333,0.0125,0,0,1,2,0,0,0,0,0,0,0,1,0,1,0,1,0,1,"0"
"7427",0,0,0,0,463.6666667,0,0,0,1,3,0,0,0,0,0,0,1,0,0,1,1,0,0,0,"0"
"3782",7,67,2,725.5,4713.8,0.009444444,20.62474136,0,1,3,0,0,0,0,0,1,0,0,0,1,0,0,0,1,"1"
"8197",5,46.95833333,0,0,585.8,0,0,0,2,10,0,0,0,0,0,0,1,0,0,0,1,0,0,1,"0"
"2453",9,146,0,0,1592.133333,0.003636364,3.490036364,0,2,4,0,0,0,0,0,1,0,0,0,0,0,1,0,1,"0"
"7942",0,0,0,0,284.5,0,128.4686939,0,2,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"1"
"8524",2,19,0,0,1183.65,0,21.2112655,0,12,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,"1"
"61",0,0,0,0,138,0,0,0,1,3,0,1,0,0,0,0,0,0,0,1,1,0,0,0,"0"
"6117",0,0,0,0,61.75,0,0,0,10,3,0,0,0,0,0,0,1,0,0,0,1,0,0,0,"0"
"6934",0,0,0,0,18,0,0,0,2,3,1,0,0,0,0,0,0,0,0,1,0,0,1,0,"0"
"7869",0,0,0,0,562.25,0,34.97250838,0,1,2,0,0,0,0,0,0,1,0,0,1,1,0,1,0,"1"
"4611",0,0,0,0,1138.793636,0,0,0,4,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,"0"
"3299",1,18,0,0,1188.95,0,39.186,0,2,3,0,0,0,0,0,1,0,0,0,0,0,1,0,0,"1"
"5359",0,0,0,0,159.9,0,0,0,2,6,0,0,0,0,0,0,0,1,0,0,0,0,1,0,"0"
"8002",0,0,0,0,427.75,0,0,0,2,2,1,0,0,0,0,0,0,0,0,1,1,0,1,0,"0"
"6382",0,0,0,0,11,0,0,0,4,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,"0"
"3964",1,11.5,0,0,683.0524892,0.02,0,0.6,3,3,0,0,0,0,0,1,0,0,0,1,0,0,0,0,"0"
"1302",0,0,0,0,26,0,0,0,2,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,"0"
"5182",1,156.2,0,0,50.4,0,92.97624144,0,2,2,0,0,0,0,0,0,0,1,0,0,0,0,0,1,"1"
"4124",2,95,3,48,259.5,0,0,0,1,2,0,0,0,0,0,1,0,0,0,1,1,0,0,0,"0"
"3405",3,105,0,0,999,0,0,0,2,4,0,0,0,0,0,1,0,0,0,1,0,1,1,0,"0"
"7845",0,0,1,5,2744.541071,0.003370787,0,0,2,10,0,0,0,0,0,0,1,0,0,1,0,0,0,1,"0"
"3164",3,61.19642857,0,0,747.4,0.028985507,26.34343478,0.4,2,11,0,0,0,0,0,1,0,0,0,1,0,0,0,0,"0"
"9211",2,163,0,0,4201.508333,0,0,0,2,3,1,0,0,0,0,0,0,0,0,1,0,1,0,0,"0"
"4408",0,0,0,0,334.4,0,0,0,2,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,"0"
"8704",2,113.5,0,0,1344.340476,0,11.77908986,0,2,2,1,0,0,0,0,0,0,0,0,0,0,1,1,0,"1"
"7785",0,0,1,0,2807.164836,0.025,0,0,1,2,0,0,0,0,0,0,1,0,0,1,0,0,0,0,"1"
"7048",5,140.25,4,282,213.5,0,0,0,2,2,0,0,0,0,0,0,1,0,0,1,1,0,1,0,"1"
"8381",1,8,5,358.75,991.5,0.014285714,0,0,1,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,"0"
"8022",10,138.75,0,0,2464.294444,0,0,0,2,2,1,0,0,0,0,0,0,0,0,0,0,1,1,0,"0"
"7526",4,52.5,0,0,463.5,0,0,0,2,11,0,0,0,0,0,0,1,0,0,1,0,0,1,1,"0"
"4085",2,26.66666667,0,0,819.2715686,0.007972028,0,0,2,2,0,0,0,0,0,1,0,0,0,0,1,0,0,1,"0"
"6113",2,83,0,0,630,0,42.23025869,0,1,1,1,0,0,0,0,0,0,0,0,1,0,1,0,1,"1"
"7343",0,0,2,52.5,502,0,0,0,2,2,1,0,0,0,0,0,0,0,0,1,0,0,1,1,"0"
"9039",0,0,0,0,783.6666667,0.006060606,0,0,2,3,0,0,0,0,0,0,1,0,0,0,1,0,0,0,"0"
"8277",0,0,0,0,810.5,0,0,0,1,3,0,0,0,0,0,0,1,0,0,1,1,0,0,1,"0"
"2226",4,60,0,0,841.0333333,0.015151515,0,0.4,1,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"0"
"373",0,0,0,0,289.5,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,1,0,0,1,"0"
"6742",0,0,0,0,242.5,0,0,0,13,20,1,0,0,0,0,0,0,0,0,1,0,0,1,0,"0"
